Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Randomise questionnaire elements?,Question Key,Response
5,1646654454138,07/03/2022 12:00:54,1646654438131,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3,7
6,1646654454138,07/03/2022 12:00:54,1646654438132,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4,8
7,1646654454138,07/03/2022 12:00:54,1646654438132,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5,8
8,1646654454138,07/03/2022 12:00:54,1646654438132,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6,5
9,1646654454138,07/03/2022 12:00:54,1646654438132,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7,6
10,1646654454138,07/03/2022 12:00:54,1646654438132,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8,7
11,1646654454138,07/03/2022 12:00:54,1646654438133,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9,7
12,1646654454138,07/03/2022 12:00:54,1646654438133,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10,6
13,1646654454138,07/03/2022 12:00:54,1646654438134,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11,5
14,1646654454138,07/03/2022 12:00:54,1646654438134,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12,6
15,1646654454138,07/03/2022 12:00:54,1646654438134,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13,8
16,1646654454138,07/03/2022 12:00:54,1646654438134,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,9
17,1646654454138,07/03/2022 12:00:54,1646654438135,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,8
18,1646654454138,07/03/2022 12:00:54,1646654438136,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,7
19,1646654454138,07/03/2022 12:00:54,1646654438136,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,8
20,1646654454138,07/03/2022 12:00:54,1646654438136,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,9
21,1646654454138,07/03/2022 12:00:54,1646654438136,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,9
22,1646654454138,07/03/2022 12:00:54,1646654438137,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,6
23,1646654454206,07/03/2022 12:00:54,1646654438137,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,7
24,1646654454206,07/03/2022 12:00:54,1646654438137,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,8
25,1646654454206,07/03/2022 12:00:54,1646654438137,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,8
26,1646654454206,07/03/2022 12:00:54,1646654438138,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,7
27,1646654454206,07/03/2022 12:00:54,1646654438138,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,6
28,1646654454206,07/03/2022 12:00:54,1646654438138,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,7
29,1646654454206,07/03/2022 12:00:54,1646654438138,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,9
30,1646654454206,07/03/2022 12:00:54,1646654438139,1,07/03/2022 13:00:38,73265,15,questionnaire-37ue,,20139454,BLIND,5971960,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Edge 98.0.1108.43,1600x900,1583x789,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,71138
1,1645197666933,18/02/2022 15:21:06,1645197667192,1,18/02/2022 16:21:07,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1280x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1645197720014,18/02/2022 15:22:00,1645197720172,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0,8
3,1645197720092,18/02/2022 15:22:00,1645197720174,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1,6
4,1645197720092,18/02/2022 15:22:00,1645197720174,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2,7
5,1645197720092,18/02/2022 15:22:00,1645197720175,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3,7
6,1645197720092,18/02/2022 15:22:00,1645197720175,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4,6
7,1645197720092,18/02/2022 15:22:00,1645197720175,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5,5
8,1645197720092,18/02/2022 15:22:00,1645197720175,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6,5
9,1645197720092,18/02/2022 15:22:00,1645197720176,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7,5
10,1645197720092,18/02/2022 15:22:00,1645197720176,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8,6
11,1645197720092,18/02/2022 15:22:00,1645197720176,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9,4
12,1645197720092,18/02/2022 15:22:00,1645197720177,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10,7
13,1645197720092,18/02/2022 15:22:00,1645197720177,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11,4
14,1645197720092,18/02/2022 15:22:00,1645197720177,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12,7
15,1645197720092,18/02/2022 15:22:00,1645197720177,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13,5
16,1645197720092,18/02/2022 15:22:00,1645197720178,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,9
17,1645197720092,18/02/2022 15:22:00,1645197720178,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,7
18,1645197720092,18/02/2022 15:22:00,1645197720178,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,8
19,1645197720092,18/02/2022 15:22:00,1645197720178,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,8
20,1645197720092,18/02/2022 15:22:00,1645197720180,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,7
21,1645197720092,18/02/2022 15:22:00,1645197720180,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,6
22,1645197720092,18/02/2022 15:22:00,1645197720181,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,6
23,1645197720200,18/02/2022 15:22:00,1645197720181,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,6
24,1645197720200,18/02/2022 15:22:00,1645197720181,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,7
25,1645197720200,18/02/2022 15:22:00,1645197720181,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,5
26,1645197720200,18/02/2022 15:22:00,1645197720182,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,8
27,1645197720200,18/02/2022 15:22:00,1645197720182,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,5
28,1645197720200,18/02/2022 15:22:00,1645197720182,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,8
29,1645197720200,18/02/2022 15:22:00,1645197720182,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,6
30,1645197720200,18/02/2022 15:22:00,1645197720182,1,18/02/2022 16:22:00,73265,15,questionnaire-37ue,,19575078,BLIND,5811546,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1280x720,1263x577,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,52991
1,1645026143199,16/02/2022 15:42:23,1645026143098,1,16/02/2022 16:42:23,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1645026192604,16/02/2022 15:43:12,1645026192526,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0,7
3,1645026192676,16/02/2022 15:43:12,1645026192527,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1,2
4,1645026192676,16/02/2022 15:43:12,1645026192527,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2,2
5,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3,4
6,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4,2
7,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,5,2
8,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,6,0
9,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,7,0
10,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,8,0
11,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,9,0
12,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,10,0
13,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,11,0
14,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,12,0
15,1645026192676,16/02/2022 15:43:12,1645026192528,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,13,0
16,1645026192676,16/02/2022 15:43:12,1645026192529,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,8
17,1645026192676,16/02/2022 15:43:12,1645026192529,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,3
18,1645026192676,16/02/2022 15:43:12,1645026192529,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,3
19,1645026192676,16/02/2022 15:43:12,1645026192529,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,5
20,1645026192676,16/02/2022 15:43:12,1645026192529,1,16/02/2022 16:43:12,73265,15,questionnaire-37ue,,19499730,BLIND,5788709,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1440x821,Part 1 completed,VAS-f-2,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,3
