Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Randomise questionnaire elements?,Question Key,Response
4,1645023106166,16/02/2022 14:51:46,1645023106009,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2,4
5,1645023106166,16/02/2022 14:51:46,1645023106009,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3,4
6,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4,4
7,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5,4
8,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6,4
9,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7,4
10,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8,3
11,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9,1
12,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10,3
13,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11,1
14,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12,4
15,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13,3
16,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0-quantised,10
17,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1-quantised,5
18,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2-quantised,5
19,1645023106166,16/02/2022 14:51:46,1645023106010,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3-quantised,5
20,1645023106166,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4-quantised,5
21,1645023106166,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5-quantised,5
22,1645023106166,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6-quantised,5
23,1645023106241,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7-quantised,5
24,1645023106241,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8-quantised,4
25,1645023106241,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9-quantised,2
26,1645023106241,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10-quantised,4
27,1645023106241,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11-quantised,2
28,1645023106241,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12-quantised,5
29,1645023106241,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13-quantised,4
30,1645023106241,16/02/2022 14:51:46,1645023106011,1,16/02/2022 15:51:46,73265,15,questionnaire-ty7a,,19497537,BLIND,5769313,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 14.0.3,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,END QUESTIONNAIRE,29941
1,1644955765568,15/02/2022 20:09:25,1644955764831,1,15/02/2022 21:09:24,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1536x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,BEGIN QUESTIONNAIRE,
2,1644955803521,15/02/2022 20:10:03,1644955802851,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0,10
3,1644955803617,15/02/2022 20:10:03,1644955802851,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1,1
4,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2,1
5,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3,0
6,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4,2
7,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5,1
8,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6,0
9,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7,0
10,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8,1
11,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9,0
12,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10,2
13,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11,0
14,1644955803617,15/02/2022 20:10:03,1644955802852,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12,3
15,1644955803617,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13,3
16,1644955803617,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0-quantised,11
17,1644955803617,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1-quantised,2
18,1644955803617,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2-quantised,2
19,1644955803617,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3-quantised,1
20,1644955803617,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4-quantised,3
21,1644955803617,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5-quantised,2
22,1644955803617,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6-quantised,1
23,1644955803693,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7-quantised,1
24,1644955803693,15/02/2022 20:10:03,1644955802853,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8-quantised,2
25,1644955803693,15/02/2022 20:10:03,1644955802854,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9-quantised,1
26,1644955803693,15/02/2022 20:10:03,1644955802854,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10-quantised,3
27,1644955803693,15/02/2022 20:10:03,1644955802854,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11-quantised,1
28,1644955803693,15/02/2022 20:10:03,1644955802854,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12-quantised,4
29,1644955803693,15/02/2022 20:10:03,1644955802854,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13-quantised,4
30,1644955803693,15/02/2022 20:10:03,1644955802854,1,15/02/2022 21:10:02,73265,15,questionnaire-ty7a,,19476410,BLIND,5768209,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.82,1536x864,1519x754,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,END QUESTIONNAIRE,38023
1,1647711863925,19/03/2022 17:44:23,1647711863743,1,19/03/2022 18:44:23,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,BEGIN QUESTIONNAIRE,
2,1647711895611,19/03/2022 17:44:55,1647711895476,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0,0
3,1647711895689,19/03/2022 17:44:55,1647711895479,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1,0
4,1647711895689,19/03/2022 17:44:55,1647711895479,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2,2
5,1647711895689,19/03/2022 17:44:55,1647711895479,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,3,2
6,1647711895689,19/03/2022 17:44:55,1647711895479,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,4,2
7,1647711895689,19/03/2022 17:44:55,1647711895479,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,5,1
8,1647711895689,19/03/2022 17:44:55,1647711895479,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,6,0
9,1647711895689,19/03/2022 17:44:55,1647711895479,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,7,0
10,1647711895689,19/03/2022 17:44:55,1647711895480,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,8,0
11,1647711895689,19/03/2022 17:44:55,1647711895480,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,9,0
12,1647711895689,19/03/2022 17:44:55,1647711895480,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,10,3
13,1647711895689,19/03/2022 17:44:55,1647711895480,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,11,0
14,1647711895689,19/03/2022 17:44:55,1647711895480,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,12,0
15,1647711895689,19/03/2022 17:44:55,1647711895480,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,13,0
16,1647711895689,19/03/2022 17:44:55,1647711895480,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,0-quantised,1
17,1647711895689,19/03/2022 17:44:55,1647711895480,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,1-quantised,1
18,1647711895689,19/03/2022 17:44:55,1647711895481,1,19/03/2022 18:44:55,73265,15,questionnaire-ty7a,,20561906,BLIND,6052332,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.1,1440x900,1440x900,Part 1 completed,VAS-f-2,2,,Part 1 completed,Accuracy_level_0.55,No,2-quantised,3
