Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Randomise questionnaire elements?,Question Key,Response
24,1646826843896,09/03/2022 11:54:03,1646826842306,1,09/03/2022 12:54:02,73265,15,questionnaire-5mfo,,20229179,BLIND,5973075,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1903x927,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,8-quantised,4
25,1646826843896,09/03/2022 11:54:03,1646826842307,1,09/03/2022 12:54:02,73265,15,questionnaire-5mfo,,20229179,BLIND,5973075,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1903x927,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,9-quantised,2
26,1646826843896,09/03/2022 11:54:03,1646826842307,1,09/03/2022 12:54:02,73265,15,questionnaire-5mfo,,20229179,BLIND,5973075,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1903x927,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,10-quantised,3
27,1646826843896,09/03/2022 11:54:03,1646826842307,1,09/03/2022 12:54:02,73265,15,questionnaire-5mfo,,20229179,BLIND,5973075,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1903x927,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,11-quantised,2
28,1646826843896,09/03/2022 11:54:03,1646826842309,1,09/03/2022 12:54:02,73265,15,questionnaire-5mfo,,20229179,BLIND,5973075,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1903x927,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,12-quantised,2
29,1646826843896,09/03/2022 11:54:03,1646826842310,1,09/03/2022 12:54:02,73265,15,questionnaire-5mfo,,20229179,BLIND,5973075,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1903x927,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,13-quantised,2
30,1646826843896,09/03/2022 11:54:03,1646826842312,1,09/03/2022 12:54:02,73265,15,questionnaire-5mfo,,20229179,BLIND,5973075,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 98.0,1920x1080,1903x927,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,END QUESTIONNAIRE,54111
1,1646813043720,09/03/2022 08:04:03,1646813043596,1,09/03/2022 09:04:03,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,BEGIN QUESTIONNAIRE,
2,1646813087478,09/03/2022 08:04:47,1646813087357,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,0,7
3,1646813087565,09/03/2022 08:04:47,1646813087359,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,1,3
4,1646813087565,09/03/2022 08:04:47,1646813087359,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,2,3
5,1646813087565,09/03/2022 08:04:47,1646813087359,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,3,3
6,1646813087565,09/03/2022 08:04:47,1646813087359,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,4,3
7,1646813087565,09/03/2022 08:04:47,1646813087359,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,5,3
8,1646813087565,09/03/2022 08:04:47,1646813087359,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,6,2
9,1646813087565,09/03/2022 08:04:47,1646813087359,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,7,2
10,1646813087565,09/03/2022 08:04:47,1646813087359,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,8,2
11,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,9,2
12,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,10,3
13,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,11,1
14,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,12,3
15,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,13,4
16,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,0-quantised,8
17,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,1-quantised,4
18,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,2-quantised,4
19,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,3-quantised,4
20,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,4-quantised,4
21,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,5-quantised,4
22,1646813087565,09/03/2022 08:04:47,1646813087360,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,6-quantised,3
23,1646813087659,09/03/2022 08:04:47,1646813087361,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,7-quantised,3
24,1646813087659,09/03/2022 08:04:47,1646813087361,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,8-quantised,3
25,1646813087659,09/03/2022 08:04:47,1646813087361,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,9-quantised,3
26,1646813087659,09/03/2022 08:04:47,1646813087361,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,10-quantised,4
27,1646813087659,09/03/2022 08:04:47,1646813087361,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,11-quantised,2
28,1646813087659,09/03/2022 08:04:47,1646813087361,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,12-quantised,4
29,1646813087659,09/03/2022 08:04:47,1646813087361,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,13-quantised,5
30,1646813087659,09/03/2022 08:04:47,1646813087361,1,09/03/2022 09:04:47,73265,15,questionnaire-5mfo,,20219295,BLIND,5984986,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1,1440x900,1440x820,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,END QUESTIONNAIRE,43765
1,1646767658101,08/03/2022 19:27:38,1646767654929,1,08/03/2022 20:27:34,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1506x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,BEGIN QUESTIONNAIRE,
2,1646767725061,08/03/2022 19:28:45,1646767721935,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,0,0
3,1646767725330,08/03/2022 19:28:45,1646767721937,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,1,7
4,1646767725330,08/03/2022 19:28:45,1646767721937,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,2,7
5,1646767725330,08/03/2022 19:28:45,1646767721937,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,3,7
6,1646767725330,08/03/2022 19:28:45,1646767721937,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,4,7
7,1646767725330,08/03/2022 19:28:45,1646767721938,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,5,7
8,1646767725330,08/03/2022 19:28:45,1646767721938,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,6,6
9,1646767725330,08/03/2022 19:28:45,1646767721938,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,7,8
10,1646767725330,08/03/2022 19:28:45,1646767721938,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,8,6
11,1646767725330,08/03/2022 19:28:45,1646767721939,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,9,7
12,1646767725330,08/03/2022 19:28:45,1646767721939,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,10,8
13,1646767725330,08/03/2022 19:28:45,1646767721939,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,11,7
14,1646767725330,08/03/2022 19:28:45,1646767721939,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,12,8
15,1646767725330,08/03/2022 19:28:45,1646767721939,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,13,8
16,1646767725330,08/03/2022 19:28:45,1646767721939,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,0-quantised,1
17,1646767725330,08/03/2022 19:28:45,1646767721940,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,1-quantised,8
18,1646767725330,08/03/2022 19:28:45,1646767721940,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,2-quantised,8
19,1646767725330,08/03/2022 19:28:45,1646767721940,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,3-quantised,8
20,1646767725330,08/03/2022 19:28:45,1646767721940,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,4-quantised,8
21,1646767725330,08/03/2022 19:28:45,1646767721941,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,5-quantised,8
22,1646767725330,08/03/2022 19:28:45,1646767721941,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,6-quantised,7
23,1646767725437,08/03/2022 19:28:45,1646767721941,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,7-quantised,9
24,1646767725437,08/03/2022 19:28:45,1646767721941,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,8-quantised,7
25,1646767725437,08/03/2022 19:28:45,1646767721942,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,9-quantised,8
26,1646767725437,08/03/2022 19:28:45,1646767721942,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,10-quantised,9
27,1646767725437,08/03/2022 19:28:45,1646767721942,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,11-quantised,8
28,1646767725437,08/03/2022 19:28:45,1646767721943,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,12-quantised,9
29,1646767725437,08/03/2022 19:28:45,1646767721943,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,13-quantised,9
30,1646767725437,08/03/2022 19:28:45,1646767721943,1,08/03/2022 20:28:41,73265,15,questionnaire-5mfo,,20206665,BLIND,5974073,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 99.0.4844.51,1536x864,1490x738,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,END QUESTIONNAIRE,67014
1,1646744280535,08/03/2022 12:58:00,1646744281573,1,08/03/2022 13:58:01,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1824x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,BEGIN QUESTIONNAIRE,
2,1646744319876,08/03/2022 12:58:39,1646744320921,1,08/03/2022 13:58:40,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1799x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,0,7
3,1646744320079,08/03/2022 12:58:40,1646744320925,1,08/03/2022 13:58:40,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1799x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,1,1
4,1646744320079,08/03/2022 12:58:40,1646744320925,1,08/03/2022 13:58:40,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1799x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,2,1
5,1646744320079,08/03/2022 12:58:40,1646744320925,1,08/03/2022 13:58:40,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1799x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,3,2
6,1646744320079,08/03/2022 12:58:40,1646744320925,1,08/03/2022 13:58:40,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1799x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,4,2
7,1646744320079,08/03/2022 12:58:40,1646744320926,1,08/03/2022 13:58:40,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1799x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,5,1
8,1646744320079,08/03/2022 12:58:40,1646744320926,1,08/03/2022 13:58:40,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1799x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,6,2
9,1646744320079,08/03/2022 12:58:40,1646744320926,1,08/03/2022 13:58:40,73265,15,questionnaire-5mfo,,20187192,BLIND,5975696,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1824x1026,1799x808,Part 1 completed,VAS-f-1,2,,Part 1 completed,Accuracy_level_0.55,No,7,2
