Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-yiku,checkpoint-gn26,randomiser-2vg5,Randomise questionnaire elements?,Question Key,Response
27,1646737211242,08/03/2022 11:00:11,1646737210523,1,08/03/2022 12:00:10,73265,15,questionnaire-w32a,,20182792,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1519x731,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,3
28,1646737211242,08/03/2022 11:00:11,1646737210523,1,08/03/2022 12:00:10,73265,15,questionnaire-w32a,,20182792,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1519x731,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,7
29,1646737211242,08/03/2022 11:00:11,1646737210526,1,08/03/2022 12:00:10,73265,15,questionnaire-w32a,,20182792,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1519x731,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,7
30,1646737211242,08/03/2022 11:00:11,1646737210527,1,08/03/2022 12:00:10,73265,15,questionnaire-w32a,,20182792,BLIND,5973538,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 97.0,1536x864,1519x731,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,79202
1,1646736965191,08/03/2022 10:56:05,1646736971696,1,08/03/2022 11:56:11,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1366x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1646737003463,08/03/2022 10:56:43,1646737010041,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0,10
3,1646737003571,08/03/2022 10:56:43,1646737010043,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1,8
4,1646737003571,08/03/2022 10:56:43,1646737010043,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2,7
5,1646737003571,08/03/2022 10:56:43,1646737010043,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3,6
6,1646737003571,08/03/2022 10:56:43,1646737010043,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4,5
7,1646737003571,08/03/2022 10:56:43,1646737010044,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5,5
8,1646737003571,08/03/2022 10:56:43,1646737010044,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6,4
9,1646737003571,08/03/2022 10:56:43,1646737010044,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7,3
10,1646737003571,08/03/2022 10:56:43,1646737010044,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8,9
11,1646737003571,08/03/2022 10:56:43,1646737010045,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9,7
12,1646737003571,08/03/2022 10:56:43,1646737010045,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10,7
13,1646737003571,08/03/2022 10:56:43,1646737010045,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11,4
14,1646737003571,08/03/2022 10:56:43,1646737010045,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12,8
15,1646737003571,08/03/2022 10:56:43,1646737010046,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13,7
16,1646737003571,08/03/2022 10:56:43,1646737010046,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,11
17,1646737003571,08/03/2022 10:56:43,1646737010046,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,9
18,1646737003571,08/03/2022 10:56:43,1646737010046,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,8
19,1646737003571,08/03/2022 10:56:43,1646737010047,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,7
20,1646737003571,08/03/2022 10:56:43,1646737010047,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,6
21,1646737003571,08/03/2022 10:56:43,1646737010047,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,6
22,1646737003571,08/03/2022 10:56:43,1646737010048,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,5
23,1646737003634,08/03/2022 10:56:43,1646737010048,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,4
24,1646737003634,08/03/2022 10:56:43,1646737010048,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,10
25,1646737003634,08/03/2022 10:56:43,1646737010048,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,8
26,1646737003634,08/03/2022 10:56:43,1646737010049,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,8
27,1646737003634,08/03/2022 10:56:43,1646737010049,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,5
28,1646737003634,08/03/2022 10:56:43,1646737010049,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,9
29,1646737003634,08/03/2022 10:56:43,1646737010049,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,8
30,1646737003634,08/03/2022 10:56:43,1646737010049,1,08/03/2022 11:56:50,73265,15,questionnaire-w32a,,20182645,BLIND,5974335,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1366x768,1349x625,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,38354
1,1646734762581,08/03/2022 10:19:22,1646734762248,1,08/03/2022 11:19:22,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1646734796489,08/03/2022 10:19:56,1646734796432,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0,2
3,1646734796557,08/03/2022 10:19:56,1646734796434,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1,1
4,1646734796557,08/03/2022 10:19:56,1646734796434,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2,0
5,1646734796557,08/03/2022 10:19:56,1646734796434,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3,0
6,1646734796557,08/03/2022 10:19:56,1646734796434,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4,0
7,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5,0
8,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6,0
9,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7,0
10,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8,0
11,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9,0
12,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10,0
13,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11,0
14,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12,0
15,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13,0
16,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0-quantised,3
17,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1-quantised,2
18,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2-quantised,1
19,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3-quantised,1
20,1646734796557,08/03/2022 10:19:56,1646734796435,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4-quantised,1
21,1646734796557,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5-quantised,1
22,1646734796557,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6-quantised,1
23,1646734796630,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7-quantised,1
24,1646734796630,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8-quantised,1
25,1646734796630,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9-quantised,1
26,1646734796630,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10-quantised,1
27,1646734796630,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11-quantised,1
28,1646734796630,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,12-quantised,1
29,1646734796630,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,13-quantised,1
30,1646734796630,08/03/2022 10:19:56,1646734796436,1,08/03/2022 11:19:56,73265,15,questionnaire-w32a,,20181678,BLIND,5973189,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Mac OS 10.15.6,Safari 15.3,1024x1366,1366x917,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,END QUESTIONNAIRE,34188
1,1645539112754,22/02/2022 14:11:52,1645539111950,1,22/02/2022 15:11:51,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1368x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,BEGIN QUESTIONNAIRE,
2,1645539156097,22/02/2022 14:12:36,1645539155191,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,0,10
3,1645539156209,22/02/2022 14:12:36,1645539155193,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,1,4
4,1645539156209,22/02/2022 14:12:36,1645539155193,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,2,4
5,1645539156209,22/02/2022 14:12:36,1645539155194,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,3,4
6,1645539156209,22/02/2022 14:12:36,1645539155194,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,4,6
7,1645539156209,22/02/2022 14:12:36,1645539155194,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,5,5
8,1645539156209,22/02/2022 14:12:36,1645539155194,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,6,1
9,1645539156209,22/02/2022 14:12:36,1645539155194,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,7,1
10,1645539156209,22/02/2022 14:12:36,1645539155195,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,8,5
11,1645539156209,22/02/2022 14:12:36,1645539155195,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,9,4
12,1645539156209,22/02/2022 14:12:36,1645539155195,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,10,5
13,1645539156209,22/02/2022 14:12:36,1645539155196,1,22/02/2022 15:12:35,73265,15,questionnaire-w32a,,19681861,BLIND,5769634,Intro Experiment: General explanations,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 98.0.4758.102,1368x912,1351x801,Part 1 completed,VAS-f-1,2,Part 1 completed,,Accuracy_level_1,No,11,2
